InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,InvoiceMonth,CohortMonth,CohortIndex
571671,20668,DISCO BALL CHRISTMAS DECORATION,48,2011-10-18 13:15:00,0.12,16940,United Kingdom,5.76,2011-10,2011-02,8
554491,22301,COFFEE MUG CAT + BIRD DESIGN,1,2011-05-24 13:50:00,2.55,14606,United Kingdom,2.55,2011-05,2010-12,5
547247,22896,PEG BAG APPLES DESIGN,6,2011-03-22 09:01:00,2.55,18225,United Kingdom,15.3,2011-03,2011-02,1
553187,22951,60 CAKE CASES DOLLY GIRL DESIGN,8,2011-05-15 12:53:00,0.55,16809,United Kingdom,4.4,2011-05,2011-03,2
555736,22348,TEA BAG PLATE RED RETROSPOT,24,2011-06-07 09:13:00,0.85,17730,United Kingdom,20.4,2011-06,2011-03,3
547644,22956,36 FOIL HEART CAKE CASES,6,2011-03-24 11:38:00,2.1,14267,United Kingdom,12.6,2011-03,2011-03,0
556484,23179,CLOCK MAGNET MUM'S KITCHEN,2,2011-06-12 13:17:00,2.89,16938,United Kingdom,5.78,2011-06,2011-06,0
576688,23344,JUMBO BAG 50'S CHRISTMAS,10,2011-11-16 12:16:00,2.08,16717,United Kingdom,20.8,2011-11,2010-12,11
538853,75013B,"STRING OF 8 BUTTERFLIES,PINK",3,2010-12-14 13:35:00,1.65,16805,United Kingdom,4.95,2010-12,2010-12,0
570964,22623,BOX OF VINTAGE JIGSAW BLOCKS,9,2011-10-13 11:50:00,5.95,12766,Portugal,53.55,2011-10,2010-12,10
557268,84692,BOX OF 24 COCKTAIL PARASOLS,25,2011-06-19 11:26:00,0.42,13097,United Kingdom,10.5,2011-06,2011-01,5
541843,85194L,HANGING SPRING FLOWER EGG LARGE,36,2011-01-23 12:08:00,0.85,13659,United Kingdom,30.6,2011-01,2011-01,0
547877,21668,RED STRIPE CERAMIC DRAWER KNOB,2,2011-03-27 15:46:00,1.25,14573,United Kingdom,2.5,2011-03,2010-12,3
563937,23080,RED METAL BOX TOP SECRET,2,2011-08-22 09:10:00,8.25,18204,United Kingdom,16.5,2011-08,2011-05,3
543371,21385,IVORY HANGING DECORATION  HEART,4,2011-02-07 14:53:00,0.85,14048,United Kingdom,3.4,2011-02,2011-02,0
555644,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2011-06-06 13:24:00,2.08,16520,United Kingdom,2.08,2011-06,2010-12,6
558990,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-07-05 11:30:00,0.83,13489,United Kingdom,9.96,2011-07,2011-07,0
551346,22372,AIRLINE BAG VINTAGE WORLD CHAMPION,4,2011-04-28 09:12:00,4.25,12362,Belgium,17.0,2011-04,2011-02,2
560723,21933,PINK VINTAGE PAISLEY PICNIC BAG,2,2011-07-20 13:53:00,1.65,16464,United Kingdom,3.3,2011-07,2011-07,0
556244,22109,FULL ENGLISH BREAKFAST PLATE,3,2011-06-09 16:08:00,3.75,15867,United Kingdom,11.25,2011-06,2010-12,6
544796,22457,NATURAL SLATE HEART CHALKBOARD,3,2011-02-23 13:37:00,2.95,16208,United Kingdom,8.85,2011-02,2011-02,0
568224,23238,SET OF 4 KNICK KNACK TINS LONDON,1,2011-09-26 10:22:00,4.15,17377,United Kingdom,4.15,2011-09,2010-12,9
569230,23186,FRENCH STYLE STORAGE JAR CAFE,6,2011-10-02 15:07:00,0.29,16533,United Kingdom,1.74,2011-10,2011-10,0
559009,22324,BLUE POLKADOT KIDS BAG,6,2011-07-05 12:47:00,1.95,15549,United Kingdom,11.7,2011-07,2011-01,6
577155,22151,PLACE SETTING WHITE HEART,24,2011-11-18 09:56:00,0.42,13050,United Kingdom,10.08,2011-11,2010-12,11
555573,21156,RETROSPOT CHILDRENS APRON,1,2011-06-05 15:46:00,1.95,15349,United Kingdom,1.95,2011-06,2011-06,0
574887,22269,EGG CUP NATURAL CHICKEN,16,2011-11-07 14:13:00,0.39,13717,United Kingdom,6.24,2011-11,2011-02,9
559469,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-07-08 13:37:00,1.45,15182,United Kingdom,17.4,2011-07,2011-07,0
572335,20685,DOORMAT RED RETROSPOT,4,2011-10-24 10:27:00,8.25,14493,United Kingdom,33.0,2011-10,2011-10,0
545533,22614,PACK OF 12 SPACEBOY TISSUES,48,2011-03-03 14:04:00,0.29,12524,Germany,13.92,2011-03,2011-02,1
578262,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,5,2011-11-23 13:27:00,0.39,18283,United Kingdom,1.95,2011-11,2011-01,10
566393,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-09-12 12:45:00,2.49,13269,United Kingdom,14.94,2011-09,2011-04,5
572290,22530,MAGIC DRAWING SLATE DOLLY GIRL,15,2011-10-23 12:46:00,0.42,14800,United Kingdom,6.3,2011-10,2010-12,10
561094,22629,SPACEBOY LUNCH BOX,12,2011-07-25 10:04:00,1.95,12474,Germany,23.4,2011-07,2011-01,6
571939,23543,KEEP CALM WALL ART,6,2011-10-20 09:40:00,7.45,16260,United Kingdom,44.7,2011-10,2011-10,0
539445,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,2010-12-17 15:57:00,1.49,17865,United Kingdom,17.88,2010-12,2010-12,0
574352,23132,SMALL IVORY HEART WALL ORGANISER,120,2011-11-04 10:38:00,3.9,18102,United Kingdom,468.0,2011-11,2010-12,11
550803,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-04-20 15:25:00,0.55,18177,United Kingdom,0.55,2011-04,2011-04,0
572669,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,4,2011-10-25 13:10:00,1.65,16549,United Kingdom,6.6,2011-10,2011-01,9
572552,22352,LUNCH BOX WITH CUTLERY RETROSPOT,1,2011-10-24 17:07:00,4.96,14096,United Kingdom,4.96,2011-10,2011-09,1
568098,22090,PAPER BUNTING RETROSPOT,6,2011-09-23 15:17:00,2.95,15762,United Kingdom,17.7,2011-09,2011-09,0
536800,22960,JAM MAKING SET WITH JARS,6,2010-12-02 16:12:00,4.25,14829,United Kingdom,25.5,2010-12,2010-12,0
541593,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-01-19 15:20:00,1.65,17611,United Kingdom,9.9,2011-01,2010-12,1
579867,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-11-30 16:41:00,4.25,16265,United Kingdom,17.0,2011-11,2010-12,11
551950,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-05-05 11:38:00,0.85,14911,EIRE,10.2,2011-05,2010-12,5
572096,21620,SET OF 4 ROSE BOTANICAL CANDLES,2,2011-10-20 15:20:00,1.25,16813,United Kingdom,2.5,2011-10,2011-05,5
570093,23000,TRAVEL CARD WALLET TRANSPORT,1,2011-10-07 11:55:00,0.42,18096,United Kingdom,0.42,2011-10,2011-10,0
578950,20669,RED HEART LUGGAGE TAG,2,2011-11-27 14:40:00,1.25,17885,United Kingdom,2.5,2011-11,2011-11,0
550339,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,2011-04-17 15:40:00,4.95,17697,United Kingdom,19.8,2011-04,2011-04,0
537160,22605,WOODEN CROQUET GARDEN SET,1,2010-12-05 13:18:00,14.95,14161,United Kingdom,14.95,2010-12,2010-12,0
579692,21158,MOODY GIRL DOOR HANGER,24,2011-11-30 14:05:00,0.39,12433,Norway,9.36,2011-11,2010-12,11
574873,23355,HOT WATER BOTTLE KEEP CALM,8,2011-11-07 13:01:00,4.95,16362,United Kingdom,39.6,2011-11,2011-09,2
566912,21770,OPEN CLOSED METAL SIGN,2,2011-09-15 14:05:00,4.95,14367,United Kingdom,9.9,2011-09,2011-03,6
536946,22813,PACK 3 BOXES BIRD PANNETONE,12,2010-12-03 12:28:00,1.95,13013,United Kingdom,23.4,2010-12,2010-12,0
554955,23209,LUNCH BAG DOILEY PATTERN,10,2011-05-27 14:55:00,1.65,17412,United Kingdom,16.5,2011-05,2011-05,0
557034,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-06-16 13:50:00,2.95,13627,United Kingdom,17.7,2011-06,2010-12,6
545346,48187,DOORMAT NEW ENGLAND,2,2011-03-02 09:49:00,7.95,12834,United Kingdom,15.9,2011-03,2011-03,0
576112,22690,DOORMAT HOME SWEET HOME BLUE,2,2011-11-14 10:34:00,8.25,14902,United Kingdom,16.5,2011-11,2011-11,0
572868,22640,SET OF 4 NAPKIN CHARMS 3 KEYS,4,2011-10-26 13:20:00,2.55,17564,United Kingdom,10.2,2011-10,2011-10,0
573279,23084,RABBIT NIGHT LIGHT,120,2011-10-28 13:22:00,1.79,16107,United Kingdom,214.8,2011-10,2011-06,4
558536,22090,PAPER BUNTING RETROSPOT,24,2011-06-30 12:06:00,2.95,12424,Australia,70.8,2011-06,2011-06,0
566539,22633,HAND WARMER UNION JACK,6,2011-09-13 11:34:00,2.1,17228,United Kingdom,12.6,2011-09,2011-09,0
574253,23082,SET 6 PAPER TABLE LANTERN HEARTS,6,2011-11-03 13:30:00,3.75,15252,United Kingdom,22.5,2011-11,2011-11,0
572215,23366,SET 12 COLOURING PENCILS DOILY,16,2011-10-21 12:52:00,0.65,12646,USA,10.4,2011-10,2011-10,0
568997,23513,EMBROIDERED RIBBON REEL SUSIE,6,2011-09-29 17:27:00,2.08,16233,United Kingdom,12.48,2011-09,2011-09,0
562928,84950,ASSORTED COLOUR T-LIGHT HOLDER,12,2011-08-10 15:29:00,0.65,15494,United Kingdom,7.8,2011-08,2011-08,0
560271,20996,JAZZ HEARTS ADDRESS BOOK,6,2011-07-17 14:51:00,0.19,16474,United Kingdom,1.14,2011-07,2011-07,0
571230,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,12,2011-10-14 14:16:00,1.25,13717,United Kingdom,15.0,2011-10,2011-02,8
569910,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-10-06 16:47:00,0.85,17139,United Kingdom,8.5,2011-10,2011-02,8
580504,22906,12 MESSAGE CARDS WITH ENVELOPES,2,2011-12-04 13:32:00,1.65,17936,United Kingdom,3.3,2011-12,2011-12,0
574481,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,2011-11-04 12:45:00,8.5,18022,United Kingdom,8.5,2011-11,2011-11,0
551561,22568,FELTCRAFT CUSHION OWL,4,2011-05-03 10:49:00,3.75,17422,United Kingdom,15.0,2011-05,2011-05,0
562540,23251,VINTAGE RED ENAMEL TRIM MUG,6,2011-08-05 15:38:00,1.25,17400,United Kingdom,7.5,2011-08,2010-12,8
578265,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-11-23 13:28:00,1.95,13018,United Kingdom,19.5,2011-11,2011-02,9
537202,20972,PINK CREAM FELT CRAFT TRINKET BOX,6,2010-12-05 14:25:00,1.25,14506,United Kingdom,7.5,2010-12,2010-12,0
563030,22456,NATURAL SLATE CHALKBOARD LARGE,6,2011-08-11 14:36:00,4.95,14834,United Kingdom,29.7,2011-08,2011-08,0
569715,82582,AREA PATROLLED METAL SIGN,24,2011-10-05 17:29:00,2.1,15856,United Kingdom,50.4,2011-10,2011-03,7
544778,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-02-23 12:03:00,2.95,14978,United Kingdom,5.9,2011-02,2011-01,1
578936,84706F,RED PEONY TABLE CLOCK,2,2011-11-27 13:00:00,2.95,16923,United Kingdom,5.9,2011-11,2010-12,11
575607,22142,CHRISTMAS CRAFT WHITE FAIRY,1,2011-11-10 12:37:00,3.29,14096,United Kingdom,3.29,2011-11,2011-09,2
546670,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",6,2011-03-15 15:37:00,0.85,13451,United Kingdom,5.1,2011-03,2011-01,2
562210,23093,SMALL PARISIENNE HEART PHOTO FRAME,8,2011-08-03 13:10:00,2.49,13486,United Kingdom,19.92,2011-08,2011-07,1
576559,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-11-15 13:19:00,2.95,14711,United Kingdom,2.95,2011-11,2011-03,8
536938,21258,VICTORIAN SEWING BOX LARGE,24,2010-12-03 12:05:00,10.95,14680,United Kingdom,262.8,2010-12,2010-12,0
544392,20719,WOODLAND CHARLOTTE BAG,20,2011-02-18 11:54:00,0.85,14680,United Kingdom,17.0,2011-02,2010-12,2
542617,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-01-30 15:48:00,1.69,17463,United Kingdom,13.52,2011-01,2011-01,0
545304,22960,JAM MAKING SET WITH JARS,6,2011-03-01 12:51:00,4.25,16212,United Kingdom,25.5,2011-03,2011-03,0
577475,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-11-20 11:30:00,1.25,15152,United Kingdom,15.0,2011-11,2011-06,5
547814,22656,VINTAGE BLUE KITCHEN CABINET,1,2011-03-25 14:19:00,295.0,13452,United Kingdom,295.0,2011-03,2011-03,0
546013,51014A,"FEATHER PEN,HOT PINK",12,2011-03-08 16:38:00,0.85,16495,United Kingdom,10.2,2011-03,2011-03,0
565450,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,2011-09-04 15:22:00,0.42,17722,United Kingdom,10.08,2011-09,2010-12,9
581578,23298,SPOTTY BUNTING,9,2011-12-09 12:16:00,4.95,12713,Germany,44.55,2011-12,2011-12,0
540779,21703,BAG 125g SWIRLY MARBLES,12,2011-01-11 11:18:00,0.42,15346,United Kingdom,5.04,2011-01,2011-01,0
574547,21263,GREEN GOOSE FEATHER TREE 60CM,2,2011-11-04 15:08:00,1.95,17841,United Kingdom,3.9,2011-11,2010-12,11
542914,85099C,JUMBO  BAG BAROQUE BLACK WHITE,8,2011-02-01 16:03:00,1.95,16161,United Kingdom,15.6,2011-02,2010-12,2
558372,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-06-28 15:47:00,0.85,16200,United Kingdom,10.2,2011-06,2011-06,0
574310,22138,BAKING SET 9 PIECE RETROSPOT,6,2011-11-03 16:56:00,4.95,13467,United Kingdom,29.7,2011-11,2011-11,0
561534,23310,BUBBLEGUM RING ASSORTED,36,2011-07-28 09:45:00,0.42,14307,United Kingdom,15.12,2011-07,2010-12,7
563540,22374,AIRLINE BAG VINTAGE JET SET RED,4,2011-08-17 12:04:00,4.25,12473,Germany,17.0,2011-08,2011-06,2
579094,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,2011-11-28 10:56:00,2.95,12668,Germany,17.7,2011-11,2010-12,11
568208,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2011-09-25 15:35:00,2.55,12783,Portugal,15.3,2011-09,2011-09,0
536975,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2010-12-03 14:04:00,2.95,14911,EIRE,17.7,2010-12,2010-12,0
572227,23374,RED SPOT PAPER GIFT BAG,20,2011-10-21 14:01:00,0.82,15051,United Kingdom,16.4,2011-10,2011-10,0
566673,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,2011-09-14 11:39:00,1.45,17728,United Kingdom,17.4,2011-09,2011-09,0
560841,23122,PARTY CHARMS 50 PIECES,36,2011-07-21 12:25:00,0.72,14298,United Kingdom,25.92,2011-07,2010-12,7
568228,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-09-26 11:02:00,1.65,15358,United Kingdom,19.8,2011-09,2010-12,9
553702,22917,HERB MARKER ROSEMARY,4,2011-05-18 14:50:00,0.65,13263,United Kingdom,2.6,2011-05,2011-03,2
538208,21889,WOODEN BOX OF DOMINOES,2,2010-12-10 11:39:00,1.25,14037,United Kingdom,2.5,2010-12,2010-12,0
559774,22210,WOOD STAMP SET BEST WISHES,8,2011-07-12 11:37:00,0.83,18122,United Kingdom,6.64,2011-07,2011-07,0
576559,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,3,2011-11-15 13:19:00,0.29,14711,United Kingdom,0.87,2011-11,2011-03,8
577806,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,2011-11-22 08:20:00,4.95,12963,United Kingdom,14.85,2011-11,2010-12,11
577077,22187,GREEN CHRISTMAS TREE CARD HOLDER,6,2011-11-17 15:16:00,1.95,17799,United Kingdom,11.7,2011-11,2010-12,11
540692,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-01-11 09:12:00,1.45,14320,United Kingdom,17.4,2011-01,2011-01,0
567699,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-09-22 09:16:00,4.95,17466,United Kingdom,19.8,2011-09,2011-09,0
578251,22197,POPCORN HOLDER,4,2011-11-23 12:45:00,0.85,15993,United Kingdom,3.4,2011-11,2011-10,1
536607,85099B,JUMBO BAG RED RETROSPOT,10,2010-12-02 09:29:00,1.95,17732,United Kingdom,19.5,2010-12,2010-12,0
563259,22988,SOLDIERS EGG CUP,12,2011-08-15 12:19:00,1.25,17958,United Kingdom,15.0,2011-08,2011-08,0
580304,85152,HAND OVER THE CHOCOLATE   SIGN,12,2011-12-02 14:25:00,2.1,18055,United Kingdom,25.2,2011-12,2010-12,12
574741,47566,PARTY BUNTING,1,2011-11-06 16:13:00,4.95,15993,United Kingdom,4.95,2011-11,2011-10,1
573496,22999,TRAVEL CARD WALLET VINTAGE LEAF,1,2011-10-31 11:59:00,0.42,17841,United Kingdom,0.42,2011-10,2010-12,10
568060,22562,MONSTERS STENCIL CRAFT,1,2011-09-23 13:11:00,1.25,14546,United Kingdom,1.25,2011-09,2011-04,5
546753,21328,BALLOONS  WRITING SET,2,2011-03-16 13:00:00,1.65,16383,United Kingdom,3.3,2011-03,2011-03,0
550497,22090,PAPER BUNTING RETROSPOT,80,2011-04-18 15:08:00,2.55,18064,United Kingdom,204.0,2011-04,2011-04,0
547066,22316,200 BENDY SKULL STRAWS,12,2011-03-20 13:41:00,1.25,12921,United Kingdom,15.0,2011-03,2011-01,2
552614,22916,HERB MARKER THYME,12,2011-05-10 12:51:00,0.65,14849,United Kingdom,7.8,2011-05,2011-05,0
550783,21791,VINTAGE HEADS AND TAILS CARD GAME,12,2011-04-20 13:58:00,1.25,13485,United Kingdom,15.0,2011-04,2011-04,0
581538,22095,LADS ONLY TISSUE BOX,1,2011-12-09 11:34:00,0.39,14446,United Kingdom,0.39,2011-12,2011-04,8
555573,22032,BOTANICAL LILY GREETING CARD,1,2011-06-05 15:46:00,0.42,15349,United Kingdom,0.42,2011-06,2011-06,0
569261,22587,FELTCRAFT HAIRBAND RED AND BLUE,1,2011-10-03 11:34:00,0.85,17321,United Kingdom,0.85,2011-10,2011-10,0
560453,21062,PARTY INVITES SPACEMAN,12,2011-07-19 09:52:00,0.85,13209,United Kingdom,10.2,2011-07,2011-01,6
567183,22615,PACK OF 12 CIRCUS PARADE TISSUES,12,2011-09-18 15:32:00,0.39,14769,United Kingdom,4.68,2011-09,2011-03,6
567711,23186,FRENCH STYLE STORAGE JAR CAFE,48,2011-09-22 10:04:00,0.29,15603,United Kingdom,13.92,2011-09,2011-09,0
569240,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-10-03 09:30:00,7.95,18059,United Kingdom,15.9,2011-10,2011-10,0
561912,21794,CLASSIC FRENCH STYLE BASKET NATURAL,2,2011-08-01 11:08:00,3.95,13184,United Kingdom,7.9,2011-08,2011-02,6
540149,47559B,TEA TIME OVEN GLOVE,10,2011-01-05 11:00:00,1.25,12921,United Kingdom,12.5,2011-01,2011-01,0
561037,23249,VINTAGE RED ENAMEL TRIM PLATE,12,2011-07-24 11:55:00,1.65,12472,Germany,19.8,2011-07,2010-12,7
544788,16156S,WRAP PINK FAIRY CAKES,25,2011-02-23 12:18:00,0.42,13089,United Kingdom,10.5,2011-02,2010-12,2
562348,21936,RED RETROSPOT PICNIC BAG,50,2011-08-04 12:36:00,2.55,17511,United Kingdom,127.5,2011-08,2010-12,8
568703,21327,SKULLS WRITING SET,2,2011-09-28 15:21:00,1.65,12748,United Kingdom,3.3,2011-09,2010-12,9
547066,20725,LUNCH BAG RED RETROSPOT,20,2011-03-20 13:41:00,1.65,12921,United Kingdom,33.0,2011-03,2011-01,2
560257,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,2011-07-17 13:25:00,2.55,13340,United Kingdom,102.0,2011-07,2011-03,4
537301,22451,SILK PURSE BABUSHKA RED,3,2010-12-06 11:38:00,3.35,15860,United Kingdom,10.05,2010-12,2010-12,0
547195,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-03-21 12:42:00,1.69,17204,United Kingdom,40.56,2011-03,2011-03,0
537034,22434,BALLOON PUMP WITH 10 BALLOONS,8,2010-12-03 17:20:00,1.95,13081,United Kingdom,15.6,2010-12,2010-12,0
580059,22633,HAND WARMER UNION JACK,48,2011-12-01 13:22:00,2.1,17768,United Kingdom,100.8,2011-12,2011-06,6
544087,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,2,2011-02-15 17:02:00,1.65,17530,United Kingdom,3.3,2011-02,2010-12,2
556538,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-06-13 12:42:00,1.25,15845,United Kingdom,15.0,2011-06,2011-02,4
578147,22197,POPCORN HOLDER,4,2011-11-23 11:09:00,0.85,12748,United Kingdom,3.4,2011-11,2010-12,11
578088,84987,SET OF 36 TEATIME PAPER DOILIES,2,2011-11-22 16:47:00,1.45,16376,United Kingdom,2.9,2011-11,2011-11,0
546778,82582,AREA PATROLLED METAL SIGN,9,2011-03-16 16:38:00,2.1,14572,United Kingdom,18.9,2011-03,2011-01,2
576896,20979,36 PENCILS TUBE RED RETROSPOT,32,2011-11-17 08:41:00,1.25,14735,United Kingdom,40.0,2011-11,2010-12,11
568531,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-09-27 13:49:00,3.29,16713,United Kingdom,13.16,2011-09,2010-12,9
567578,21993,FLORAL FOLK STATIONERY SET,12,2011-09-21 10:47:00,1.25,12701,Germany,15.0,2011-09,2011-09,0
564056,22244,3 HOOK HANGER MAGIC GARDEN,4,2011-08-22 14:13:00,1.95,14387,United Kingdom,7.8,2011-08,2011-08,0
537201,20724,RED RETROSPOT CHARLOTTE BAG,20,2010-12-05 14:19:00,0.85,12472,Germany,17.0,2010-12,2010-12,0
558420,22355,CHARLOTTE BAG SUKI DESIGN,3,2011-06-29 11:46:00,0.85,14577,United Kingdom,2.55,2011-06,2010-12,6
537059,22866,HAND WARMER SCOTTY DOG DESIGN,3,2010-12-05 11:54:00,2.1,14813,United Kingdom,6.3,2010-12,2010-12,0
549583,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-11 09:46:00,1.69,15214,United Kingdom,13.52,2011-04,2011-04,0
573337,23439,HAND WARMER RED LOVE HEART,12,2011-10-30 11:42:00,2.1,17018,United Kingdom,25.2,2011-10,2011-10,0
558111,23091,ZINC HERB GARDEN CONTAINER,1,2011-06-26 16:06:00,6.25,17114,United Kingdom,6.25,2011-06,2011-01,5
573094,22727,ALARM CLOCK BAKELIKE RED,1,2011-10-27 14:39:00,3.75,15707,United Kingdom,3.75,2011-10,2011-10,0
570496,21821,GLITTER STAR GARLAND WITH BELLS,18,2011-10-11 09:05:00,3.75,16422,United Kingdom,67.5,2011-10,2010-12,10
539579,20685,DOORMAT RED RETROSPOT,1,2010-12-20 12:51:00,7.95,16713,United Kingdom,7.95,2010-12,2010-12,0
547401,21078,SET/20 STRAWBERRY PAPER NAPKINS,4,2011-03-22 17:00:00,0.85,17576,United Kingdom,3.4,2011-03,2011-01,2
550446,22619,SET OF 6 SOLDIER SKITTLES,4,2011-04-18 12:36:00,3.75,13871,United Kingdom,15.0,2011-04,2011-03,1
539103,21181,PLEASE ONE PERSON METAL SIGN,12,2010-12-16 10:38:00,2.1,16985,United Kingdom,25.2,2010-12,2010-12,0
574555,22116,METAL SIGN HIS DINNER IS SERVED,1,2011-11-04 15:29:00,0.79,16426,United Kingdom,0.79,2011-11,2011-09,2
574020,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,2011-11-02 12:15:00,3.75,14673,United Kingdom,15.0,2011-11,2011-11,0
555203,22721,SET OF 3 CAKE TINS SKETCHBOOK,2,2011-06-01 12:13:00,4.95,17191,United Kingdom,9.9,2011-06,2010-12,6
554792,POST,POSTAGE,1,2011-05-26 12:38:00,28.0,12547,Spain,28.0,2011-05,2011-03,2
575952,21993,FLORAL FOLK STATIONERY SET,1,2011-11-13 11:55:00,1.25,16015,United Kingdom,1.25,2011-11,2011-10,1
574336,22423,REGENCY CAKESTAND 3 TIER,10,2011-11-04 09:52:00,12.75,12397,Belgium,127.5,2011-11,2011-11,0
546528,22355,CHARLOTTE BAG SUKI DESIGN,100,2011-03-14 13:04:00,0.72,15311,United Kingdom,72.0,2011-03,2010-12,3
569841,23527,ANIMALS AND NATURE WALL ART,6,2011-10-06 13:27:00,3.75,17428,United Kingdom,22.5,2011-10,2011-02,8
554091,15036,ASSORTED COLOURS SILK FAN,48,2011-05-22 12:35:00,0.83,13657,United Kingdom,39.84,2011-05,2011-05,0
578817,23583,LUNCH BAG PAISLEY PARK,1,2011-11-25 13:45:00,1.65,16764,United Kingdom,1.65,2011-11,2011-07,4
554026,22316,200 BENDY SKULL STRAWS,192,2011-05-20 13:34:00,1.06,13324,United Kingdom,203.52,2011-05,2011-04,1
561626,23298,SPOTTY BUNTING,2,2011-07-28 14:03:00,4.95,14898,United Kingdom,9.9,2011-07,2011-07,0
542648,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,2011-01-31 11:46:00,3.75,12476,Germany,15.0,2011-01,2011-01,0
580831,47593B,SCOTTIE DOGS BABY BIB,48,2011-12-06 11:39:00,0.39,14418,United Kingdom,18.72,2011-12,2011-08,4
581125,22208,WOOD STAMP SET THANK YOU,1,2011-12-07 12:41:00,0.83,14087,United Kingdom,0.83,2011-12,2011-12,0
553160,23298,SPOTTY BUNTING,4,2011-05-13 15:26:00,4.95,14194,United Kingdom,19.8,2011-05,2011-02,3
562345,84926E,FLOWERS TILE COASTER,144,2011-08-04 12:14:00,0.29,13694,United Kingdom,41.76,2011-08,2010-12,8
572913,22435,SET OF 9 HEART SHAPED BALLOONS,1,2011-10-26 16:21:00,1.25,15993,United Kingdom,1.25,2011-10,2011-10,0
557268,21770,OPEN CLOSED METAL SIGN,12,2011-06-19 11:26:00,4.95,13097,United Kingdom,59.4,2011-06,2011-01,5
561331,21059,PARTY INVITES DINOSAURS,3,2011-07-26 14:24:00,0.85,16809,United Kingdom,2.55,2011-07,2011-03,4
573023,20839,FRENCH PAISLEY CUSHION COVER,12,2011-10-27 12:53:00,0.85,13882,United Kingdom,10.2,2011-10,2011-10,0
558027,22988,SOLDIERS EGG CUP,36,2011-06-24 11:08:00,1.25,14032,United Kingdom,45.0,2011-06,2011-05,1
569893,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2011-10-06 15:51:00,1.65,12627,Germany,19.8,2011-10,2011-07,3
577319,23307,SET OF 60 PANTRY DESIGN CAKE CASES,1,2011-11-18 13:43:00,0.55,17301,United Kingdom,0.55,2011-11,2011-11,0
543824,16225,RATTLE SNAKE EGGS,24,2011-02-14 09:31:00,1.25,14631,United Kingdom,30.0,2011-02,2011-02,0
543748,84946,ANTIQUE SILVER TEA GLASS ETCHED,24,2011-02-11 13:54:00,1.25,12913,United Kingdom,30.0,2011-02,2011-02,0
543484,21936,RED RETROSPOT PICNIC BAG,5,2011-02-09 10:11:00,2.95,12721,France,14.75,2011-02,2011-02,0
568651,22374,AIRLINE BAG VINTAGE JET SET RED,4,2011-09-28 12:04:00,4.25,12362,Belgium,17.0,2011-09,2011-02,7
564303,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-08-24 12:04:00,3.75,16042,United Kingdom,15.0,2011-08,2011-08,0
