"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country","Revenue" 
"559129","22193","RED DINER WALL CLOCK",2,"06-07-11 12:50",8.5,"17705","United Kingdom",17.0
"552696","21136","PAINTED METAL PEARS ASSORTED",8,"10-05-11 15:48",1.69,"13592","United Kingdom",13.52
"538511","21041","RED RETROSPOT OVEN GLOVE DOUBLE",5,"12-12-10 13:56",2.95,"13959","United Kingdom",14.75
"555845","22523","CHILDS GARDEN FORK PINK",2,"07-06-11 13:19",0.85,"17015","United Kingdom",1.7
"571035","20676","RED RETROSPOT BOWL",8,"13-10-11 12:50",1.25,"12446","RSA",10.0
"572772","23344","JUMBO BAG 50'S CHRISTMAS",100,"26-10-11 10:29",1.79,"17511","United Kingdom",179.0
"553203","21284","RETROSPOT CANDLE  SMALL",12,"15-05-11 16:10",1.69,"14911","EIRE",20.28
"571892","23245","SET OF 3 REGENCY CAKE TINS",4,"19-10-11 14:12",4.95,"13089","United Kingdom",19.8
"541793","21631","HIPPY CHIC DECORATIVE PARASOL",12,"21-01-11 13:13",3.95,"13969","United Kingdom",47.4
"574659","23400","SHELF WITH 4 HOOKS HOME SWEET HOME",1,"06-11-11 11:44",6.25,"16942","United Kingdom",6.25
"576626","22961","JAM MAKING SET PRINTED",2,"15-11-11 17:26",1.45,"12890","United Kingdom",2.9
"552446","35648","VINTAGE BEAD PINK PURSE",4,"09-05-11 13:28",0.83,"16729","United Kingdom",3.32
"574077","20931","BLUE POT PLANT CANDLE",1,"02-11-11 15:56",2.95,"17999","United Kingdom",2.95
"566668","15056N","EDWARDIAN PARASOL NATURAL",6,"14-09-11 11:35",5.95,"18065","United Kingdom",35.7
"573548","20674","GREEN POLKADOT BOWL",4,"31-10-11 13:22",1.25,"13680","United Kingdom",5.0
"548978","20754","RETROSPOT RED WASHING UP GLOVES",2,"05-04-11 12:08",2.1,"15727","United Kingdom",4.2
"571117","22431","WATERING CAN BLUE ELEPHANT",6,"13-10-11 17:51",1.95,"16224","United Kingdom",11.7
"577798","22086","PAPER CHAIN KIT 50'S CHRISTMAS",40,"21-11-11 16:54",2.55,"17757","United Kingdom",102.0
"545162","85014B","RED RETROSPOT UMBRELLA",6,"28-02-11 13:35",5.95,"16187","United Kingdom",35.7
"544672","22329","ROUND CONTAINER SET OF 5 RETROSPOT",48,"22-02-11 15:45",1.45,"14646","Netherlands",69.6
"557753","23229","VINTAGE DONKEY TAIL GAME",1,"22-06-11 13:00",3.75,"17877","United Kingdom",3.75
"547514","22557","PLASTERS IN TIN VINTAGE PAISLEY",12,"23-03-11 14:00",1.65,"17486","United Kingdom",19.8
"579472","35471D","SET OF 3 BIRD LIGHT PINK FEATHER",2,"29-11-11 15:09",0.39,"13521","United Kingdom",0.78
"569363","23542","70'S ALPHABET WALL ART",2,"03-10-11 15:08",8.25,"13297","United Kingdom",16.5
"557469","23245","SET OF 3 REGENCY CAKE TINS",1,"20-06-11 13:18",4.95,"12904","United Kingdom",4.95
"547358","85061W","WHITE JEWELLED HEART DECORATION",8,"22-03-11 12:25",0.85,"15998","United Kingdom",6.8
"544930","22297","HEART IVORY TRELLIS SMALL",1,"24-02-11 18:26",1.25,"17472","United Kingdom",1.25
"565431","22721","SET OF 3 CAKE TINS SKETCHBOOK",2,"04-09-11 13:15",4.95,"14965","United Kingdom",9.9
"568186","23506","MINI PLAYING CARDS SPACEBOY",1,"25-09-11 14:08",0.42,"17837","United Kingdom",0.42
"540520","22973","CHILDREN'S CIRCUS PARADE MUG",2,"09-01-11 12:31",1.65,"17555","United Kingdom",3.3
"550439","22191","IVORY DINER WALL CLOCK",2,"18-04-11 12:17",8.5,"18231","United Kingdom",17.0
"550956","20674","GREEN POLKADOT BOWL",2,"21-04-11 16:37",1.25,"17179","United Kingdom",2.5
"569572","16161U","WRAP SUKI AND FRIENDS",400,"05-10-11 10:10",0.36,"16684","United Kingdom",144.0
"579470","23313","VINTAGE CHRISTMAS BUNTING",2,"29-11-11 15:06",4.95,"16549","United Kingdom",9.9
"561363","84859C","PINK DISCO HANDBAG",2,"26-07-11 15:42",1.95,"17238","United Kingdom",3.9
"567477","71053","WHITE METAL LANTERN",3,"20-09-11 13:20",3.75,"16327","United Kingdom",11.25
"547578","82580","BATHROOM METAL SIGN",12,"24-03-11 10:38",0.55,"13089","United Kingdom",6.6
"557611","21498","RED RETROSPOT WRAP",25,"21-06-11 12:35",0.42,"17695","United Kingdom",10.5
"538201","22910","PAPER CHAIN KIT VINTAGE CHRISTMAS",1,"10-12-10 11:12",2.95,"15723","United Kingdom",2.95
"581474","20616","CHERRY BLOSSOM PASSPORT COVER",1,"08-12-11 20:01",0.75,"12748","United Kingdom",0.75
"568044","22690","DOORMAT HOME SWEET HOME BLUE",2,"23-09-11 12:10",8.25,"15763","United Kingdom",16.5
"558771","21179","NO JUNK MAIL METAL SIGN",3,"03-07-11 15:53",0.39,"17105","United Kingdom",1.17
"564168","20727","LUNCH BAG  BLACK SKULL.",2,"23-08-11 13:51",1.65,"16794","United Kingdom",3.3
"545294","84462","3 PINK HEN+CHICKS IN BASKET",2,"01-03-11 12:07",1.25,"17965","United Kingdom",2.5
"550183","22109","FULL ENGLISH BREAKFAST PLATE",4,"14-04-11 17:58",3.75,"14105","United Kingdom",15.0
"563165","23346","SPACEBOY BEAKER",200,"12-08-11 12:36",1.08,"14646","Netherlands",216.0
"556199","22301","COFFEE MUG CAT + BIRD DESIGN",12,"09-06-11 12:40",2.55,"16170","United Kingdom",30.6
"566864","22066","LOVE HEART TRINKET POT",16,"15-09-11 12:51",0.39,"17786","United Kingdom",6.24
"581407","21873","IF YOU CAN'T STAND THE HEAT MUG",1,"08-12-11 13:59",1.25,"13263","United Kingdom",1.25
"541250","22028","PENNY FARTHING BIRTHDAY CARD",12,"16-01-11 13:19",0.42,"13700","United Kingdom",5.04
"553504","22149","FELTCRAFT 6 FLOWER FRIENDS",6,"17-05-11 13:26",2.1,"13310","United Kingdom",12.6
"559329","23243","SET OF TEA COFFEE SUGAR TINS PANTRY",4,"07-07-11 15:41",4.95,"15241","United Kingdom",19.8
"560841","23035","DRAWER KNOB CERAMIC IVORY",12,"21-07-11 12:25",1.25,"14298","United Kingdom",15.0
"542614","85123A","WHITE HANGING HEART T-LIGHT HOLDER",12,"30-01-11 14:37",2.95,"15708","United Kingdom",35.4
"564718","22185","SLATE TILE NATURAL HANGING",2,"28-08-11 11:25",1.65,"13301","United Kingdom",3.3
"550035","85099C","JUMBO  BAG BAROQUE BLACK WHITE",10,"14-04-11 11:48",2.08,"15039","United Kingdom",20.8
"549578","21499","BLUE POLKADOT WRAP",25,"11-04-11 8:49",0.42,"17340","United Kingdom",10.5
"569868","23367","SET 12 COLOUR PENCILS SPACEBOY",16,"06-10-11 14:59",0.65,"13018","United Kingdom",10.4
"561196","22457","NATURAL SLATE HEART CHALKBOARD",6,"25-07-11 14:35",2.95,"14342","United Kingdom",17.7
"574474","21114","LAVENDER SCENTED FABRIC HEART",5,"04-11-11 12:05",1.25,"17979","United Kingdom",6.25
"576911","23428","IVORY RETRO KITCHEN WALL CLOCK",1,"17-11-11 10:01",8.15,"17461","United Kingdom",8.15
"542626","22384","LUNCH BAG PINK POLKADOT",10,"31-01-11 9:51",1.65,"12720","Germany",16.5
"541604","21485","RETROSPOT HEART HOT WATER BOTTLE",2,"19-01-11 17:23",4.95,"14572","United Kingdom",9.9
"552816","22367","CHILDRENS APRON SPACEBOY DESIGN",1,"11-05-11 12:47",1.95,"15521","United Kingdom",1.95
"574009","21507","ELEPHANT BIRTHDAY CARD",12,"02-11-11 11:49",0.42,"15750","United Kingdom",5.04
"537399","21328","BALLOONS  WRITING SET",2,"06-12-10 14:31",1.65,"13030","United Kingdom",3.3
"560209","22488","NATURAL SLATE RECTANGLE CHALKBOARD",2,"15-07-11 14:05",1.65,"15004","United Kingdom",3.3
"579399","22470","HEART OF WICKER LARGE",2,"29-11-11 12:09",2.95,"13137","United Kingdom",5.9
"539921","22371","AIRLINE BAG VINTAGE TOKYO 78",1,"23-12-10 11:09",4.25,"12748","United Kingdom",4.25
"541220","22968","ROSE COTTAGE KEEPSAKE BOX",64,"14-01-11 14:11",8.5,"14156","EIRE",544.0
"546017","22819","BIRTHDAY CARD, RETRO SPOT",12,"08-03-11 17:23",0.42,"14507","United Kingdom",5.04
"578995","21174","POTTERING IN THE SHED METAL SIGN",4,"27-11-11 15:59",2.08,"15861","United Kingdom",8.32
"557233","23002","TRAVEL CARD WALLET SKULLS",6,"17-06-11 14:44",0.42,"15356","United Kingdom",2.52
"556517","21787","RAIN PONCHO RETROSPOT",24,"13-06-11 10:52",0.85,"12481","Germany",20.4
"574994","21504","SKULLS GREETING CARD",12,"08-11-11 11:03",0.42,"17870","United Kingdom",5.04
"572672","22722","SET OF 6 SPICE TINS PANTRY DESIGN",24,"25-10-11 13:15",3.45,"13340","United Kingdom",82.8
"563915","22560","TRADITIONAL MODELLING CLAY",4,"21-08-11 13:24",1.25,"14224","United Kingdom",5.0
"576200","21034","REX CASH+CARRY JUMBO SHOPPER",1,"14-11-11 12:14",0.95,"15572","United Kingdom",0.95
"568013","23318","BOX OF 6 MINI VINTAGE CRACKERS",6,"23-09-11 11:39",2.49,"17480","United Kingdom",14.94
"538077","22212","FOUR HOOK  WHITE LOVEBIRDS",6,"09-12-10 14:19",2.1,"14667","United Kingdom",12.6
"577606","37449","CERAMIC CAKE STAND + HANGING CAKES",2,"21-11-11 9:11",9.95,"12462","Spain",19.9
"555413","20726","LUNCH BAG WOODLAND",1,"03-06-11 9:50",1.65,"17994","United Kingdom",1.65
"552045","21980","PACK OF 12 RED RETROSPOT TISSUES",24,"06-05-11 9:22",0.29,"18241","United Kingdom",6.96
"564650","22984","CARD GINGHAM ROSE",72,"26-08-11 14:17",0.36,"14646","Netherlands",25.92
"581412","22852","DOG BOWL VINTAGE CREAM",1,"08-12-11 14:38",4.25,"14415","United Kingdom",4.25
"558076","23202","JUMBO BAG VINTAGE LEAF",1,"24-06-11 17:35",2.08,"14031","United Kingdom",2.08
"575516","22114","HOT WATER BOTTLE TEA AND SYMPATHY",8,"10-11-11 10:45",4.25,"17340","United Kingdom",34.0
"548038","22487","WHITE WOOD GARDEN PLANT LADDER",1,"29-03-11 12:03",9.95,"15696","United Kingdom",9.95
"544177","82580","BATHROOM METAL SIGN",25,"16-02-11 14:27",0.55,"13001","United Kingdom",13.75
"550925","22499","WOODEN UNION JACK BUNTING",5,"21-04-11 14:37",5.95,"17061","United Kingdom",29.75
"537041","22726","ALARM CLOCK BAKELIKE GREEN",4,"05-12-10 10:36",3.75,"16033","United Kingdom",15.0
"541849","21448","12 DAISY PEGS IN WOOD BOX",1,"23-01-11 13:34",1.65,"13230","United Kingdom",1.65
"559360","71477","COLOUR GLASS. STAR T-LIGHT HOLDER",1,"07-07-11 19:54",3.25,"14657","United Kingdom",3.25
"551983","22951","60 CAKE CASES DOLLY GIRL DESIGN",24,"05-05-11 14:32",0.55,"17735","United Kingdom",13.2
"571566","23438","RED SPOT GIFT BAG LARGE",12,"18-10-11 10:19",1.25,"13594","United Kingdom",15.0
"544672","22960","JAM MAKING SET WITH JARS",12,"22-02-11 15:45",3.75,"14646","Netherlands",45.0
"564430","23201","JUMBO BAG ALPHABET",20,"25-08-11 11:36",2.08,"15955","United Kingdom",41.6
"571549","22617","BAKING SET SPACEBOY DESIGN",3,"18-10-11 8:12",4.95,"13536","United Kingdom",14.85
"567661","82011B","BATHROOM SCALES RUBBER DUCKS",1,"21-09-11 15:06",3.75,"13959","United Kingdom",3.75
"536762","22821","GIFT BAG PSYCHEDELIC APPLES",12,"02-12-10 14:40",0.65,"16186","United Kingdom",7.8
"552046","37501","TEA TIME TEA SET IN GIFT BOX",3,"06-05-11 9:44",6.95,"15235","United Kingdom",20.85
"541684","85184C","S/4 VALENTINE DECOUPAGE HEART BOX",25,"20-01-11 15:22",1.25,"15498","United Kingdom",31.25
"551471","84970L","SINGLE HEART ZINC T-LIGHT HOLDER",2,"28-04-11 16:40",0.95,"16370","United Kingdom",1.9
"572676","23214","JINGLE BELL HEART ANTIQUE GOLD",12,"25-10-11 13:30",2.08,"16258","United Kingdom",24.96
"562346","22411","JUMBO SHOPPER VINTAGE RED PAISLEY",20,"04-08-11 12:14",2.08,"16187","United Kingdom",41.6
"570212","21786","POLKADOT RAIN HAT",3,"09-10-11 11:29",0.42,"17811","United Kingdom",1.26
"544450","21155","RED RETROSPOT PEG BAG",4,"20-02-11 12:23",2.55,"17811","United Kingdom",10.2
"579267","23172","REGENCY TEA PLATE PINK",12,"29-11-11 9:42",1.65,"14961","United Kingdom",19.8
"580636","22758","LARGE PURPLE BABUSHKA NOTEBOOK",12,"05-12-11 12:33",0.39,"16746","United Kingdom",4.68
"576851","21822","GLITTER CHRISTMAS TREE WITH BELLS",1,"16-11-11 15:41",0.79,"15967","United Kingdom",0.79
"547867","22727","ALARM CLOCK BAKELIKE RED",2,"27-03-11 13:56",3.75,"13357","United Kingdom",7.5
"549007","21397","BLUE POLKADOT EGG CUP",48,"05-04-11 14:38",0.39,"17470","United Kingdom",18.72
"567183","22224","WHITE LOVEBIRD LANTERN",6,"18-09-11 15:32",2.95,"14769","United Kingdom",17.7
"572065","22197","POPCORN HOLDER",3,"20-10-11 13:06",0.85,"12556","Spain",2.55
"540473","22251","BIRDHOUSE DECORATION MAGIC GARDEN",3,"07-01-11 14:31",1.25,"17284","United Kingdom",3.75
"561798","22728","ALARM CLOCK BAKELIKE PINK",4,"29-07-11 13:39",3.75,"14911","EIRE",15.0
"558776","48173C","DOORMAT BLACK FLOCK",200,"04-07-11 10:20",4.58,"18102","United Kingdom",916.0
"568239","22841","ROUND CAKE TIN VINTAGE GREEN",2,"26-09-11 12:02",7.95,"18205","United Kingdom",15.9
"574657","23188","VINTAGE  2 METRE FOLDING RULER",4,"06-11-11 11:43",1.65,"13772","United Kingdom",6.6
"551824","22674","FRENCH TOILET SIGN BLUE METAL",12,"04-05-11 12:32",1.25,"15128","United Kingdom",15.0
"563162","22676","FRENCH BLUE METAL DOOR SIGN 1",20,"12-08-11 12:15",1.25,"16013","United Kingdom",25.0
"554643","23175","REGENCY MILK JUG PINK",24,"25-05-11 12:28",2.75,"16133","United Kingdom",66.0
"552879","23206","LUNCH BAG APPLE DESIGN",20,"12-05-11 9:55",1.65,"12976","United Kingdom",33.0
"551137","22940","FELTCRAFT CHRISTMAS FAIRY",1,"26-04-11 13:05",4.25,"15581","United Kingdom",4.25
"570380","21900","KEY FOB , SHED",1,"10-10-11 12:35",0.65,"14606","United Kingdom",0.65
"536945","37489D","PINK/GREEN FLOWER DESIGN BIG MUG",1,"03-12-10 12:24",1.95,"14083","United Kingdom",1.95
"559894","21162","TOXIC AREA  DOOR HANGER",2,"13-07-11 12:06",0.39,"14159","United Kingdom",0.78
"568245","22577","WOODEN HEART CHRISTMAS SCANDINAVIAN",12,"26-09-11 12:23",0.85,"13867","United Kingdom",10.2
"573500","85227","SET OF 6 3D KIT CARDS FOR KIDS",6,"31-10-11 12:01",0.85,"16931","United Kingdom",5.1
"555559","20728","LUNCH BAG CARS BLUE",10,"05-06-11 14:18",1.65,"13862","United Kingdom",16.5
"577539","20829","GLITTER HANGING BUTTERFLY STRING",8,"20-11-11 14:24",2.1,"14547","United Kingdom",16.8
"561219","22029","SPACEBOY BIRTHDAY CARD",12,"26-07-11 8:51",0.42,"18180","United Kingdom",5.04
"540635","22423","REGENCY CAKESTAND 3 TIER",16,"10-01-11 12:03",10.95,"14229","United Kingdom",175.2
"542898","84991","60 TEATIME FAIRY CAKE CASES",2,"01-02-11 14:01",0.55,"16110","United Kingdom",1.1
"569486","20971","PINK BLUE FELT CRAFT TRINKET BOX",3,"04-10-11 12:51",1.25,"15339","United Kingdom",3.75
"561875","22950","36 DOILIES VINTAGE CHRISTMAS",48,"31-07-11 12:05",1.45,"14885","United Kingdom",69.6
"559896","23298","SPOTTY BUNTING",3,"13-07-11 12:15",4.95,"15530","United Kingdom",14.85
"541522","22268","EASTER DECORATION SITTING BUNNY",12,"19-01-11 9:54",0.85,"17419","United Kingdom",10.2
"572810","22338","STAR DECORATION PAINTED ZINC",96,"26-10-11 11:08",0.19,"13644","United Kingdom",18.24
"541569","22029","SPACEBOY BIRTHDAY CARD",12,"19-01-11 12:14",0.42,"13520","Switzerland",5.04
"537213","85215","ASSORTED CHEESE FRIDGE MAGNETS",1,"05-12-10 15:26",0.65,"12748","United Kingdom",0.65
"562430","23118","PARISIENNE JEWELLERY DRAWER",2,"04-08-11 17:26",7.5,"18109","United Kingdom",15.0
"552039","23002","TRAVEL CARD WALLET SKULLS",24,"06-05-11 8:10",0.42,"13081","United Kingdom",10.08
"546441","82486","WOOD S/3 CABINET ANT WHITE FINISH",12,"14-03-11 10:36",8.15,"15159","United Kingdom",97.8
"578370","23203","JUMBO BAG VINTAGE DOILY",3,"24-11-11 11:11",2.08,"17346","United Kingdom",6.24
"578266","22374","AIRLINE BAG VINTAGE JET SET RED",1,"23-11-11 13:34",4.25,"12748","United Kingdom",4.25
"537224","21688","SILVER PLATE CANDLE BOWL SMALL",6,"05-12-10 16:24",2.95,"13174","United Kingdom",17.7
"572517","22086","PAPER CHAIN KIT 50'S CHRISTMAS",2,"24-10-11 14:47",2.95,"15068","United Kingdom",5.9
"576854","22086","PAPER CHAIN KIT 50'S CHRISTMAS",6,"16-11-11 15:49",2.95,"12993","United Kingdom",17.7
"560601","22723","SET OF 6 HERB TINS SKETCHBOOK",1,"19-07-11 17:17",3.95,"16764","United Kingdom",3.95
"573343","23211","RED ROCKING HORSE HAND PAINTED",5,"30-10-11 11:59",1.25,"13566","United Kingdom",6.25
"543565","22699","ROSES REGENCY TEACUP AND SAUCER",6,"10-02-11 10:40",2.95,"14431","United Kingdom",17.7
"558339","23035","DRAWER KNOB CERAMIC IVORY",4,"28-06-11 13:55",1.45,"16928","United Kingdom",5.8
"580644","23500","KEY RING BASEBALL BOOT ASSORTED",20,"05-12-11 13:10",1.25,"16904","United Kingdom",25.0
"571435","23272","TREE T-LIGHT HOLDER WILLIE WINKIE",12,"17-10-11 13:23",1.65,"14211","United Kingdom",19.8
"554106","23254","CHILDRENS CUTLERY DOLLY GIRL",4,"22-05-11 14:05",4.15,"12710","Germany",16.6
"545534","47566","PARTY BUNTING",4,"03-03-11 14:05",4.95,"17652","United Kingdom",19.8
"550032","21090","SET/6 COLLAGE PAPER PLATES",24,"14-04-11 11:39",0.39,"15139","United Kingdom",9.36
"573361","22111","SCOTTIE DOG HOT WATER BOTTLE",1,"30-10-11 12:53",4.95,"14456","United Kingdom",4.95
"559155","22961","JAM MAKING SET PRINTED",12,"06-07-11 15:49",1.45,"13418","United Kingdom",17.4
"555872","21379","CAMPHOR WOOD PORTOBELLO MUSHROOM",6,"07-06-11 15:04",1.25,"13395","United Kingdom",7.5
"556502","22840","ROUND CAKE TIN VINTAGE RED",2,"13-06-11 8:43",7.95,"13761","United Kingdom",15.9
"555207","23112","PARISIENNE CURIO CABINET",2,"01-06-11 12:19",7.5,"16818","United Kingdom",15.0
"566393","23237","SET OF 4 KNICK KNACK TINS LEAF",6,"12-09-11 12:45",4.15,"13269","United Kingdom",24.9
"541241","22508","DOORSTOP RETROSPOT HEART",1,"16-01-11 11:08",3.75,"13782","United Kingdom",3.75
"570818","23393","HOME SWEET HOME CUSHION COVER",1,"12-10-11 12:47",3.75,"17841","United Kingdom",3.75
"571235","23202","JUMBO BAG VINTAGE LEAF",10,"14-10-11 14:37",2.08,"15078","United Kingdom",20.8
"557976","20727","LUNCH BAG  BLACK SKULL.",3,"24-06-11 10:33",1.65,"18118","United Kingdom",4.95
"566421","84947","ANTIQUE SILVER TEA GLASS ENGRAVED",6,"12-09-11 13:55",1.25,"12924","United Kingdom",7.5
"551849","22501","PICNIC BASKET WICKER LARGE",2,"04-05-11 14:33",9.95,"16258","United Kingdom",19.9
"559106","23284","DOORMAT KEEP CALM AND COME IN",1,"06-07-11 11:10",7.95,"15889","United Kingdom",7.95
"559306","23285","PINK VINTAGE SPOT BEAKER",8,"07-07-11 13:02",0.85,"18236","United Kingdom",6.8
"539226","22988","SOLDIERS EGG CUP",24,"16-12-10 13:05",1.25,"14309","United Kingdom",30.0
"554441","22149","FELTCRAFT 6 FLOWER FRIENDS",6,"24-05-11 12:22",2.1,"13213","United Kingdom",12.6
"563161","21731","RED TOADSTOOL LED NIGHT LIGHT",12,"12-08-11 12:15",1.65,"14790","United Kingdom",19.8
"572513","23570","TRADITIONAL PICK UP STICKS GAME",1,"24-10-11 14:36",1.25,"16728","United Kingdom",1.25
"566296","21213","PACK OF 72 SKULL CAKE CASES",1,"11-09-11 15:47",0.55,"17841","United Kingdom",0.55
"569635","21790","VINTAGE SNAP CARDS",24,"05-10-11 12:13",0.85,"12748","United Kingdom",20.4
"567475","22082","RIBBON REEL STRIPES DESIGN",1,"20-09-11 13:11",1.65,"16360","United Kingdom",1.65
"577723","22417","PACK OF 60 SPACEBOY CAKE CASES",2,"21-11-11 12:36",0.55,"16713","United Kingdom",1.1
"550831","48138","DOORMAT UNION FLAG",2,"21-04-11 10:29",7.95,"13534","United Kingdom",15.9
"542691","21915","RED  HARMONICA IN BOX",12,"31-01-11 12:34",1.25,"13408","United Kingdom",15.0
"554998","79000","MOROCCAN TEA GLASS",12,"29-05-11 15:35",0.85,"15925","United Kingdom",10.2
"551346","22276","WASH BAG VINTAGE ROSE PAISLEY",6,"28-04-11 9:12",2.55,"12362","Belgium",15.3
"575136","23247","BISCUIT TIN 50'S CHRISTMAS",6,"08-11-11 14:53",2.89,"15103","United Kingdom",17.34
"568590","23403","LETTER HOLDER HOME SWEET HOME",4,"28-09-11 10:29",3.75,"13126","United Kingdom",15.0
"561112","22320","BIRDS MOBILE VINTAGE DESIGN",2,"25-07-11 11:53",5.95,"14606","United Kingdom",11.9
"551003","79406","FROSTED WHITE BASE",24,"26-04-11 9:44",0.22,"16456","United Kingdom",5.28
"569768","21908","CHOCOLATE THIS WAY METAL SIGN",12,"06-10-11 11:27",2.1,"13078","United Kingdom",25.2
"555934","22467","GUMBALL COAT RACK",72,"08-06-11 8:51",2.1,"15061","United Kingdom",151.2
"559527","21175","GIN + TONIC DIET METAL SIGN",6,"10-07-11 11:24",2.55,"17787","United Kingdom",15.3
"572082","21212","PACK OF 72 RETROSPOT CAKE CASES",24,"20-10-11 14:18",0.55,"17672","United Kingdom",13.2
"571441","47593B","SCOTTIE DOGS BABY BIB",1,"17-10-11 13:31",0.83,"14096","United Kingdom",0.83
"536531","22049","WRAP CHRISTMAS SCREEN PRINT",25,"01-12-10 13:23",0.42,"15485","United Kingdom",10.5
"539106","79000","MOROCCAN TEA GLASS",144,"16-12-10 10:51",0.65,"16705","United Kingdom",93.6
"580939","22621","TRADITIONAL KNITTING NANCY",12,"06-12-11 14:14",1.65,"14907","United Kingdom",19.8
"564353","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,"24-08-11 15:08",1.65,"15764","United Kingdom",19.8
"574477","23399","HOME SWEET HOME HANGING HEART",6,"04-11-11 12:21",0.85,"15453","United Kingdom",5.1
"540028","22138","BAKING SET 9 PIECE RETROSPOT",3,"04-01-11 13:38",4.95,"14180","United Kingdom",14.85
"554280","20728","LUNCH BAG CARS BLUE",10,"23-05-11 13:35",1.65,"14817","United Kingdom",16.5
"574994","23339","EGG FRYING PAN BLUE",1,"08-11-11 11:03",2.08,"17870","United Kingdom",2.08
"540834","22696","WICKER WREATH LARGE",48,"11-01-11 14:50",1.65,"14733","United Kingdom",79.2
"541518","21212","PACK OF 72 RETROSPOT CAKE CASES",48,"19-01-11 9:05",0.55,"12451","Switzerland",26.4
"544643","22960","JAM MAKING SET WITH JARS",6,"22-02-11 11:43",4.25,"13038","United Kingdom",25.5
"550639","22568","FELTCRAFT CUSHION OWL",4,"19-04-11 15:46",3.75,"14152","United Kingdom",15.0
"576364","22139","RETROSPOT TEA SET CERAMIC 11 PC",2,"14-11-11 17:40",4.95,"15009","United Kingdom",9.9
