InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,InvoiceMonth,CohortMonth,CohortIndex,Region
539333,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,17-12-10 9:52,0.85,13627,United Kingdom,10.2,2010-12,2010-12,0,UK
561863,21530,DAIRY MAID TOASTRACK,18,31-07-11 10:40,0.79,17695,United Kingdom,14.22,2011-07,2011-06,1,UK
572240,22189,CREAM HEART CARD HOLDER,4,21-10-11 15:18,3.95,13709,United Kingdom,15.8,2011-10,2011-01,9,UK
575919,22844,VINTAGE CREAM DOG FOOD CONTAINER,12,11-11-11 17:00,7.65,15311,United Kingdom,91.8,2011-11,2010-12,11,UK
577504,20728,LUNCH BAG CARS BLUE,6,20-11-11 12:36,1.65,14159,United Kingdom,9.9,2011-11,2010-12,11,UK
544801,22196,SMALL HEART MEASURING SPOONS,12,23-02-11 13:48,0.85,16145,United Kingdom,10.2,2011-02,2011-01,1,UK
573288,22637,PIGGY BANK RETROSPOT,4,28-10-11 14:42,2.55,14194,United Kingdom,10.2,2011-10,2011-02,8,UK
570022,85032A,ROMANTIC IMAGES GIFT WRAP SET,1,07-10-11 10:21,0.65,14067,United Kingdom,0.65,2011-10,2011-10,0,UK
574704,23536,WALL ART VILLAGE SHOW,3,06-11-11 14:02,5.95,15696,United Kingdom,17.85,2011-11,2011-01,10,UK
570517,82583,HOT BATHS METAL SIGN,12,11-10-11 10:41,2.1,13971,United Kingdom,25.2,2011-10,2011-03,7,UK
541794,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,21-01-11 13:21,2.95,17238,United Kingdom,2.95,2011-01,2010-12,1,UK
566720,23132,SMALL IVORY HEART WALL ORGANISER,6,14-09-11 12:42,5.75,13634,United Kingdom,34.5,2011-09,2011-04,5,UK
546465,20981,12 PENCILS TALL TUBE WOODLAND,4,14-03-11 10:57,0.85,14395,United Kingdom,3.4,2011-03,2011-01,2,UK
573158,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,10,28-10-11 8:56,0.79,14738,United Kingdom,7.9,2011-10,2011-01,9,UK
566713,21563,RED HEART SHAPE LOVE BUCKET,6,14-09-11 12:05,2.95,15933,United Kingdom,17.7,2011-09,2011-09,0,UK
562537,23296,SET OF 6 TEA TIME BAKING CASES,12,05-08-11 15:02,1.25,12517,Germany,15,2011-08,2011-06,2,International
569838,22027,TEA PARTY BIRTHDAY CARD,12,06-10-11 13:20,0.42,13504,United Kingdom,5.04,2011-10,2011-10,0,UK
563686,20727,LUNCH BAG  BLACK SKULL.,30,18-08-11 12:30,1.65,13098,United Kingdom,49.5,2011-08,2011-01,7,UK
577034,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,17-11-11 13:16,2.95,12847,United Kingdom,2.95,2011-11,2011-11,0,UK
576078,22065,CHRISTMAS PUDDING TRINKET POT,8,13-11-11 16:22,0.39,14432,United Kingdom,3.12,2011-11,2011-09,2,UK
571212,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,1,14-10-11 12:53,3.75,12856,United Kingdom,3.75,2011-10,2011-10,0,UK
566891,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,15-09-11 13:51,3.75,14894,United Kingdom,15,2011-09,2011-09,0,UK
558860,21756,BATH BUILDING BLOCK WORD,3,04-07-11 12:18,5.95,17975,United Kingdom,17.85,2011-07,2010-12,7,UK
564747,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,28-08-11 16:09,4.25,14869,United Kingdom,4.25,2011-08,2011-08,0,UK
576780,22465,HANGING METAL STAR LANTERN,12,16-11-11 13:27,1.65,13258,United Kingdom,19.8,2011-11,2011-05,6,UK
550532,21539,RED RETROSPOT BUTTER DISH,1,19-04-11 11:02,4.95,14606,United Kingdom,4.95,2011-04,2010-12,4,UK
563023,22698,PINK REGENCY TEACUP AND SAUCER,6,11-08-11 13:39,2.95,14639,United Kingdom,17.7,2011-08,2011-02,6,UK
572281,22735,RIBBON REEL SOCKS AND MITTENS,5,23-10-11 11:10,1.65,17211,United Kingdom,8.25,2011-10,2010-12,10,UK
571192,23321,SMALL WHITE HEART OF WICKER,12,14-10-11 11:55,1.65,13050,United Kingdom,19.8,2011-10,2010-12,10,UK
574898,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,07-11-11 15:07,1.65,16242,United Kingdom,8.25,2011-11,2011-10,1,UK
545682,90190C,SILVER/AMETHYST DROP EARRINGS LEAF,1,06-03-11 11:39,2.95,14701,United Kingdom,2.95,2011-03,2011-01,2,UK
573413,21636,MADRAS NOTEBOOK MEDIUM,1,30-10-11 16:12,0.75,15444,United Kingdom,0.75,2011-10,2011-10,0,UK
572103,23489,VINTAGE BELLS GARLAND,1,20-10-11 15:57,2.89,17571,United Kingdom,2.89,2011-10,2011-02,8,UK
544203,22273,FELTCRAFT DOLL MOLLY,6,17-02-11 10:30,2.95,12362,Belgium,17.7,2011-02,2011-02,0,International
542102,22697,GREEN REGENCY TEACUP AND SAUCER,6,25-01-11 13:26,2.95,12744,Singapore,17.7,2011-01,2011-01,0,International
540522,22494,EMERGENCY FIRST AID TIN,12,09-01-11 12:50,1.25,13102,United Kingdom,15,2011-01,2010-12,1,UK
559134,22817,CARD SUKI BIRTHDAY,12,06-07-11 13:14,0.42,12700,France,5.04,2011-07,2011-05,2,International
547720,22763,KEY CABINET MA CAMPAGNE,2,25-03-11 10:08,9.95,14209,United Kingdom,19.9,2011-03,2011-01,2,UK
560246,85014B,RED RETROSPOT UMBRELLA,48,17-07-11 12:17,4.95,14292,United Kingdom,237.6,2011-07,2011-03,4,UK
576614,21820,GLITTER HEART GARLAND WITH BELLS,1,15-11-11 16:38,3.75,12933,United Kingdom,3.75,2011-11,2011-03,8,UK
566275,21231,SWEETHEART CERAMIC TRINKET BOX,4,11-09-11 13:58,1.25,16549,United Kingdom,5,2011-09,2011-01,8,UK
537609,22726,ALARM CLOCK BAKELIKE GREEN,8,07-12-10 13:22,3.75,17675,United Kingdom,30,2010-12,2010-12,0,UK
555284,62018,SOMBRERO,48,02-06-11 9:37,1.25,14298,United Kingdom,60,2011-06,2010-12,6,UK
553860,23168,CLASSIC CAFE SUGAR DISPENSER,1,19-05-11 13:57,1.25,17841,United Kingdom,1.25,2011-05,2010-12,5,UK
572751,22705,WRAP GREEN PEARS,25,25-10-11 17:21,0.42,17449,United Kingdom,10.5,2011-10,2010-12,10,UK
573036,23112,PARISIENNE CURIO CABINET,2,27-10-11 13:44,7.5,12437,France,15,2011-10,2011-05,5,International
574260,21258,VICTORIAN SEWING BOX LARGE,1,03-11-11 13:58,12.75,13014,United Kingdom,12.75,2011-11,2011-03,8,UK
572079,23014,GLASS APOTHECARY BOTTLE ELIXIR,8,20-10-11 14:11,3.95,14484,United Kingdom,31.6,2011-10,2011-10,0,UK
574866,22553,PLASTERS IN TIN SKULLS,2,07-11-11 12:34,1.65,12748,United Kingdom,3.3,2011-11,2010-12,11,UK
542128,22630,DOLLY GIRL LUNCH BOX,12,25-01-11 15:13,1.95,12609,Germany,23.4,2011-01,2011-01,0,International
562258,21535,RED RETROSPOT SMALL MILK JUG,1,03-08-11 15:28,2.55,16348,United Kingdom,2.55,2011-08,2011-04,4,UK
569365,23524,HORSE & PONY WALL ART,9,03-10-11 15:24,2.66,18102,United Kingdom,23.94,2011-10,2010-12,10,UK
570882,79321,CHILLI LIGHTS,4,13-10-11 9:45,5.75,13930,United Kingdom,23,2011-10,2011-10,0,UK
556883,22430,ENAMEL WATERING CAN CREAM,4,15-06-11 12:24,4.95,13343,United Kingdom,19.8,2011-06,2011-06,0,UK
544808,82552,WASHROOM METAL SIGN,4,23-02-11 15:11,1.45,14562,United Kingdom,5.8,2011-02,2011-02,0,UK
553509,22276,WASH BAG VINTAGE ROSE PAISLEY,3,17-05-11 13:44,2.55,17220,United Kingdom,7.65,2011-05,2011-01,4,UK
541112,21383,PACK OF 12 STICKY BUNNIES,12,13-01-11 15:17,0.65,18085,United Kingdom,7.8,2011-01,2011-01,0,UK
565331,23082,SET 6 PAPER TABLE LANTERN HEARTS,3,02-09-11 13:59,3.75,16674,United Kingdom,11.25,2011-09,2011-09,0,UK
557878,22757,LARGE RED BABUSHKA NOTEBOOK,7,23-06-11 13:13,1.25,16940,United Kingdom,8.75,2011-06,2011-02,4,UK
576508,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,2,15-11-11 12:02,0.42,17777,United Kingdom,0.84,2011-11,2011-10,1,UK
569693,21749,LARGE RED RETROSPOT WINDMILL,1,05-10-11 15:18,2.1,17837,United Kingdom,2.1,2011-10,2011-07,3,UK
567074,22374,AIRLINE BAG VINTAGE JET SET RED,4,16-09-11 12:22,4.25,17068,United Kingdom,17,2011-09,2010-12,9,UK
575969,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,13-11-11 12:47,2.08,13571,United Kingdom,6.24,2011-11,2011-03,8,UK
568207,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,12,25-09-11 15:34,1.45,15150,United Kingdom,17.4,2011-09,2011-03,6,UK
554978,21080,SET/20 RED RETROSPOT PAPER NAPKINS,10,29-05-11 11:05,0.85,16889,United Kingdom,8.5,2011-05,2011-01,4,UK
575718,23459,DOLLY CABINET 2 DRAWERS,1,10-11-11 18:04,12.5,16907,United Kingdom,12.5,2011-11,2010-12,11,UK
567474,23077,DOUGHNUT LIP GLOSS,20,20-09-11 12:53,1.25,13448,United Kingdom,25,2011-09,2011-05,4,UK
537126,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,05-12-10 12:13,3.75,18118,United Kingdom,3.75,2010-12,2010-12,0,UK
551986,22283,6 EGG HOUSE PAINTED WOOD,2,05-05-11 14:41,7.95,13888,United Kingdom,15.9,2011-05,2011-05,0,UK
539607,22197,SMALL POPCORN HOLDER,24,20-12-10 14:10,0.85,12681,France,20.4,2010-12,2010-12,0,International
541673,21201,TROPICAL  HONEYCOMB PAPER GARLAND,12,20-01-11 13:02,2.55,14735,United Kingdom,30.6,2011-01,2010-12,1,UK
580357,82600,N0 SINGING METAL SIGN,48,02-12-11 16:07,1.85,15856,United Kingdom,88.8,2011-12,2011-03,9,UK
558630,47566,PARTY BUNTING,8,30-06-11 18:07,4.95,15615,United Kingdom,39.6,2011-06,2010-12,6,UK
568984,15044C,PURPLE PAPER PARASOL,1,29-09-11 15:57,2.95,17813,United Kingdom,2.95,2011-09,2011-09,0,UK
580188,23552,BICYCLE PUNCTURE REPAIR KIT,8,02-12-11 12:02,2.08,16440,United Kingdom,16.64,2011-12,2011-10,2,UK
556784,23091,ZINC HERB GARDEN CONTAINER,4,14-06-11 13:15,6.25,14461,United Kingdom,25,2011-06,2011-06,0,UK
557948,82580,BATHROOM METAL SIGN,12,23-06-11 16:35,0.55,13937,United Kingdom,6.6,2011-06,2011-06,0,UK
554700,22467,GUMBALL COAT RACK,36,26-05-11 9:18,2.1,12613,Germany,75.6,2011-05,2011-03,2,International
559542,21990,MODERN FLORAL STATIONERY SET,2,10-07-11 13:32,1.25,17126,United Kingdom,2.5,2011-07,2010-12,7,UK
557119,21934,SKULL SHOULDER BAG,10,16-06-11 17:08,1.65,17416,United Kingdom,16.5,2011-06,2011-03,3,UK
544292,21181,PLEASE ONE PERSON METAL SIGN,3,17-02-11 12:33,2.1,16745,United Kingdom,6.3,2011-02,2011-02,0,UK
546172,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,6,10-03-11 10:32,2.95,14156,EIRE,17.7,2011-03,2011-01,2,International
560833,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,21-07-11 12:14,2.95,16891,United Kingdom,2.95,2011-07,2010-12,7,UK
560595,84508A,CAMOUFLAGE DESIGN TEDDY,240,19-07-11 16:45,2.1,16656,United Kingdom,504,2011-07,2011-02,5,UK
566035,23078,ICE CREAM PEN LIP GLOSS,24,08-09-11 13:17,1.25,12839,United Kingdom,30,2011-09,2010-12,9,UK
556910,23300,GARDENERS KNEELING PAD CUP OF TEA,4,15-06-11 13:25,1.65,12748,United Kingdom,6.6,2011-06,2010-12,6,UK
546856,22520,CHILDS GARDEN TROWEL BLUE,12,17-03-11 14:12,0.85,15433,United Kingdom,10.2,2011-03,2011-03,0,UK
562517,22899,CHILDREN'S APRON DOLLY GIRL,1,05-08-11 12:27,2.1,15719,United Kingdom,2.1,2011-08,2011-01,7,UK
561879,21212,PACK OF 72 RETROSPOT CAKE CASES,24,31-07-11 12:43,0.55,13722,United Kingdom,13.2,2011-07,2011-03,4,UK
549447,71459,HANGING JAM JAR T-LIGHT HOLDER,192,08-04-11 13:20,0.72,17268,United Kingdom,138.24,2011-04,2011-04,0,UK
537054,22737,RIBBON REEL CHRISTMAS PRESENT,1,05-12-10 11:40,1.65,16931,United Kingdom,1.65,2010-12,2010-12,0,UK
565726,22026,BANQUET BIRTHDAY  CARD,12,06-09-11 11:58,0.42,14360,United Kingdom,5.04,2011-09,2011-09,0,UK
563016,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,11-08-11 12:44,0.42,15358,United Kingdom,10.08,2011-08,2010-12,8,UK
544823,21668,RED STRIPE CERAMIC DRAWER KNOB,12,24-02-11 9:28,1.25,14004,United Kingdom,15,2011-02,2011-02,0,UK
558096,22960,JAM MAKING SET WITH JARS,1,26-06-11 13:24,4.25,15532,United Kingdom,4.25,2011-06,2010-12,6,UK
549914,23206,LUNCH BAG APPLE DESIGN,20,13-04-11 9:32,1.65,14931,Channel Islands,33,2011-04,2011-04,0,International
556059,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,08-06-11 13:56,0.95,13630,United Kingdom,22.8,2011-06,2011-02,4,UK
547800,85066,CREAM SWEETHEART MINI CHEST,1,25-03-11 12:55,12.75,14504,United Kingdom,12.75,2011-03,2011-03,0,UK
567425,23439,HAND WARMER RED LOVE HEART,96,20-09-11 11:32,1.85,13767,United Kingdom,177.6,2011-09,2011-01,8,UK
574544,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,04-11-11 14:49,4.25,17084,United Kingdom,17,2011-11,2011-11,0,UK
562275,22899,CHILDREN'S APRON DOLLY GIRL,6,04-08-11 10:04,2.1,12689,France,12.6,2011-08,2011-08,0,International
550785,22548,HEADS AND TAILS SPORTING FUN,1,20-04-11 14:02,1.25,15517,United Kingdom,1.25,2011-04,2011-04,0,UK
564192,22730,ALARM CLOCK BAKELIKE IVORY,4,23-08-11 16:36,3.75,17719,United Kingdom,15,2011-08,2011-03,5,UK
551821,85099C,JUMBO  BAG BAROQUE BLACK WHITE,5,04-05-11 12:20,2.08,16942,United Kingdom,10.4,2011-05,2011-04,1,UK
558441,82578,KITCHEN METAL SIGN,1,29-06-11 12:59,0.55,14606,United Kingdom,0.55,2011-06,2010-12,6,UK
538209,21034,REX CASH+CARRY JUMBO SHOPPER,1,10-12-10 11:42,0.95,12748,United Kingdom,0.95,2010-12,2010-12,0,UK
568593,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,10,28-09-11 10:54,0.82,13988,United Kingdom,8.2,2011-09,2011-03,6,UK
575890,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,6,11-11-11 14:09,2.95,15602,United Kingdom,17.7,2011-11,2011-11,0,UK
541684,22795,SWEETHEART RECIPE BOOK STAND,4,20-01-11 15:22,6.75,15498,United Kingdom,27,2011-01,2011-01,0,UK
563903,85099B,JUMBO BAG RED RETROSPOT,10,21-08-11 11:15,2.08,17068,United Kingdom,20.8,2011-08,2010-12,8,UK
540149,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,05-01-11 11:00,3.75,12921,United Kingdom,22.5,2011-01,2011-01,0,UK
580744,22096,PINK PAISLEY SQUARE TISSUE BOX,216,06-12-11 9:31,0.39,13694,United Kingdom,84.24,2011-12,2010-12,12,UK
562387,22988,SOLDIERS EGG CUP,12,04-08-11 15:51,1.25,13402,United Kingdom,15,2011-08,2010-12,8,UK
552038,22489,PACK OF 12 TRADITIONAL CRAYONS,144,06-05-11 8:08,0.36,14156,EIRE,51.84,2011-05,2011-01,4,International
576090,85123A,WHITE HANGING HEART T-LIGHT HOLDER,320,14-11-11 8:56,3.2,17450,United Kingdom,1024,2011-11,2011-01,10,UK
580305,23084,RABBIT NIGHT LIGHT,4,02-12-11 14:26,2.08,12970,United Kingdom,8.32,2011-12,2011-12,0,UK
548614,20977,36 PENCILS TUBE WOODLAND,3,01-04-11 11:47,1.25,14419,United Kingdom,3.75,2011-04,2010-12,4,UK
568699,21756,BATH BUILDING BLOCK WORD,3,28-09-11 14:58,6.25,12352,Norway,18.75,2011-09,2011-02,7,International
559876,22386,JUMBO BAG PINK POLKADOT,4,13-07-11 11:09,2.08,15752,United Kingdom,8.32,2011-07,2011-03,4,UK
558738,21828,EIGHT PIECE SNAKE  SET,12,01-07-11 15:35,1.25,12922,United Kingdom,15,2011-07,2011-07,0,UK
581405,23367,SET 12 COLOUR PENCILS SPACEBOY,2,08-12-11 13:50,0.65,13521,United Kingdom,1.3,2011-12,2011-11,1,UK
537626,22494,EMERGENCY FIRST AID TIN,12,07-12-10 14:57,1.25,12347,Iceland,15,2010-12,2010-12,0,International
554261,23100,SILVER BELLS TABLE DECORATION,2,23-05-11 12:32,1.25,16033,United Kingdom,2.5,2011-05,2010-12,5,UK
556828,23309,SET OF 60 I LOVE LONDON CAKE CASES,6,15-06-11 10:39,0.55,17284,United Kingdom,3.3,2011-06,2011-01,5,UK
545721,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,07-03-11 10:52,7.9,15039,United Kingdom,7.9,2011-03,2010-12,3,UK
550301,22904,CALENDAR PAPER CUT DESIGN,13,17-04-11 10:15,2.95,17243,United Kingdom,38.35,2011-04,2010-12,4,UK
542148,22467,GUMBALL COAT RACK,36,26-01-11 10:10,2.1,14060,United Kingdom,75.6,2011-01,2010-12,1,UK
578305,35004B,SET OF 3 BLACK FLYING DUCKS,12,23-11-11 15:44,4.65,14088,United Kingdom,55.8,2011-11,2011-01,10,UK
575070,23220,REINDEER HEART DECORATION GOLD,2,08-11-11 12:58,0.83,17841,United Kingdom,1.66,2011-11,2010-12,11,UK
572755,22754,SMALL RED BABUSHKA NOTEBOOK,4,25-10-11 17:31,0.85,13601,United Kingdom,3.4,2011-10,2011-05,5,UK
559928,21199,PINK  HEART CONFETTI IN TUBE,12,14-07-11 8:52,1.65,12405,Finland,19.8,2011-07,2011-07,0,International
556043,20750,RED RETROSPOT MINI CASES,12,08-06-11 12:49,6.35,14078,United Kingdom,76.2,2011-06,2010-12,6,UK
564056,90082A,DIAMANTE BOW BROOCH GREEN COLOUR,3,22-08-11 14:13,6.35,14387,United Kingdom,19.05,2011-08,2011-08,0,UK
552290,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,2,08-05-11 13:32,0.85,16007,United Kingdom,1.7,2011-05,2011-05,0,UK
575964,23256,CHILDRENS CUTLERY SPACEBOY,1,13-11-11 12:31,4.15,15021,United Kingdom,4.15,2011-11,2010-12,11,UK
559469,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,08-07-11 13:37,2.08,15182,United Kingdom,20.8,2011-07,2011-07,0,UK
577485,22556,PLASTERS IN TIN CIRCUS PARADE,2,20-11-11 11:56,1.65,16360,United Kingdom,3.3,2011-11,2011-09,2,UK
558355,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,8,28-06-11 14:58,1.25,13614,United Kingdom,10,2011-06,2011-01,5,UK
574331,21731,RED TOADSTOOL LED NIGHT LIGHT,24,04-11-11 9:24,1.65,13178,United Kingdom,39.6,2011-11,2011-05,6,UK
563572,22563,HAPPY STENCIL CRAFT,3,17-08-11 15:00,1.25,16734,United Kingdom,3.75,2011-08,2011-08,0,UK
549728,20803,SMALL PINK GLASS SUNDAE DISH,12,11-04-11 16:15,0.39,17799,United Kingdom,4.68,2011-04,2010-12,4,UK
546315,20724,RED RETROSPOT CHARLOTTE BAG,10,11-03-11 8:31,0.85,16558,United Kingdom,8.5,2011-03,2010-12,3,UK
555947,17091J,VANILLA INCENSE IN TIN,36,08-06-11 10:45,0.38,14911,EIRE,13.68,2011-06,2010-12,6,International
552730,82551,LAUNDRY 15C METAL SIGN,12,11-05-11 10:42,1.45,16837,United Kingdom,17.4,2011-05,2011-05,0,UK
578519,22630,DOLLY GIRL LUNCH BOX,1,24-11-11 13:56,1.95,14591,United Kingdom,1.95,2011-11,2011-05,6,UK
566482,22382,LUNCH BAG SPACEBOY DESIGN,10,13-09-11 9:43,1.65,16609,United Kingdom,16.5,2011-09,2011-05,4,UK
565845,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,07-09-11 12:21,1.65,14709,United Kingdom,16.5,2011-09,2011-01,8,UK
577973,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,90,22-11-11 12:13,0.79,13798,United Kingdom,71.1,2011-11,2010-12,11,UK
567482,23214,JINGLE BELL HEART ANTIQUE GOLD,2,20-09-11 13:42,2.08,16464,United Kingdom,4.16,2011-09,2011-07,2,UK
575898,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,11-11-11 15:08,4.25,16368,United Kingdom,12.75,2011-11,2011-11,0,UK
545838,22545,MINI JIGSAW BUNNIES,1,07-03-11 13:33,0.42,14606,United Kingdom,0.42,2011-03,2010-12,3,UK
543428,82600,NO SINGING METAL SIGN,6,08-02-11 11:36,2.1,17787,United Kingdom,12.6,2011-02,2010-12,2,UK
568044,23352,ROLL WRAP 50'S RED CHRISTMAS,12,23-09-11 12:10,1.25,15763,United Kingdom,15,2011-09,2011-09,0,UK
570841,23389,SPACEBOY MINI BACKPACK,4,12-10-11 14:18,4.15,12553,France,16.6,2011-10,2011-01,9,International
542080,21242,RED RETROSPOT PLATE,8,25-01-11 12:16,1.69,13815,Germany,13.52,2011-01,2011-01,0,International
568703,22068,BLACK PIRATE TREASURE CHEST,2,28-09-11 15:21,1.65,12748,United Kingdom,3.3,2011-09,2010-12,9,UK
561008,22570,FELTCRAFT CUSHION RABBIT,4,22-07-11 15:43,3.75,18150,United Kingdom,15,2011-07,2011-07,0,UK
564647,21789,KIDS RAIN MAC PINK,3,26-08-11 13:56,0.85,17920,United Kingdom,2.55,2011-08,2011-01,7,UK
540247,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,05-01-11 15:56,4.95,15464,United Kingdom,4.95,2011-01,2011-01,0,UK
571824,20750,RED RETROSPOT MINI CASES,2,19-10-11 11:49,7.95,12472,Germany,15.9,2011-10,2010-12,10,International
576362,22113,GREY HEART HOT WATER BOTTLE,8,14-11-11 17:11,4.25,14755,United Kingdom,34,2011-11,2011-01,10,UK
543111,22386,JUMBO BAG PINK POLKADOT,5,03-02-11 12:44,1.95,15719,United Kingdom,9.75,2011-02,2011-01,1,UK
566025,21169,YOU'RE CONFUSING ME METAL SIGN,2,08-09-11 12:55,1.69,17634,United Kingdom,3.38,2011-09,2011-01,8,UK
551950,21704,BAG 250g SWIRLY MARBLES,12,05-05-11 11:38,0.85,14911,EIRE,10.2,2011-05,2010-12,5,International
558262,22558,CLOTHES PEGS RETROSPOT PACK 24,48,28-06-11 8:45,1.45,14646,Netherlands,69.6,2011-06,2010-12,6,International
575985,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,13-11-11 14:09,2.95,17841,United Kingdom,2.95,2011-11,2010-12,11,UK
577497,23489,VINTAGE BELLS GARLAND,6,20-11-11 12:22,2.89,17555,United Kingdom,17.34,2011-11,2011-01,10,UK
580535,23020,GLASS  SONGBIRD STORAGE JAR,1,04-12-11 16:02,12.5,16988,United Kingdom,12.5,2011-12,2011-12,0,UK
551349,22756,LARGE YELLOW BABUSHKA NOTEBOOK,12,28-04-11 10:03,1.25,14740,United Kingdom,15,2011-04,2011-03,1,UK
541590,22295,HEART FILIGREE DOVE LARGE,12,19-01-11 14:50,1.65,13310,United Kingdom,19.8,2011-01,2011-01,0,UK
553129,23165,LARGE CERAMIC TOP STORAGE JAR,12,13-05-11 12:34,1.65,17765,United Kingdom,19.8,2011-05,2011-05,0,UK
552953,21975,PACK OF 60 DINOSAUR CAKE CASES,120,12-05-11 12:11,0.42,16745,United Kingdom,50.4,2011-05,2011-02,3,UK
580908,22634,CHILDS BREAKFAST SET SPACEBOY,3,06-12-11 13:20,9.95,16495,United Kingdom,29.85,2011-12,2011-03,9,UK
575298,22121,NOEL WOODEN BLOCK LETTERS,1,09-11-11 12:29,5.95,17841,United Kingdom,5.95,2011-11,2010-12,11,UK
580999,20839,FRENCH PAISLEY CUSHION COVER,6,06-12-11 17:49,0.85,17883,United Kingdom,5.1,2011-12,2011-04,8,UK
571429,23255,CHILDRENS CUTLERY CIRCUS PARADE,1,17-10-11 12:50,4.15,15335,United Kingdom,4.15,2011-10,2011-10,0,UK
556937,21452,TOADSTOOL MONEY BOX,6,15-06-11 16:05,2.95,17716,United Kingdom,17.7,2011-06,2011-03,3,UK
574481,22328,ROUND SNACK BOXES SET OF 4 FRUITS,1,04-11-11 12:45,2.95,18022,United Kingdom,2.95,2011-11,2011-11,0,UK
569220,21993,FLORAL FOLK STATIONERY SET,2,02-10-11 13:26,1.25,16007,United Kingdom,2.5,2011-10,2011-05,5,UK
566203,23356,LOVE HOT WATER BOTTLE,2,09-09-11 14:47,5.95,16362,United Kingdom,11.9,2011-09,2011-09,0,UK
565248,22996,TRAVEL CARD WALLET VINTAGE TICKET,2,02-09-11 10:34,0.42,15860,United Kingdom,0.84,2011-09,2010-12,9,UK
580958,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,06-12-11 14:30,2.55,17266,United Kingdom,2.55,2011-12,2011-12,0,UK
553476,21922,UNION STRIPE WITH FRINGE  HAMMOCK,12,17-05-11 11:41,6.95,14221,United Kingdom,83.4,2011-05,2011-01,4,UK
578790,22090,PAPER BUNTING RETROSPOT,1,25-11-11 12:20,2.95,14966,United Kingdom,2.95,2011-11,2011-11,0,UK
576059,22990,COTTON APRON PANTRY DESIGN,2,13-11-11 15:19,4.95,15411,United Kingdom,9.9,2011-11,2011-06,5,UK
567654,22626,BLACK KITCHEN SCALES,2,21-09-11 14:38,8.5,16627,United Kingdom,17,2011-09,2011-09,0,UK
548714,21399,BLUE POLKADOT COFFEE MUG,2,03-04-11 15:07,0.39,17337,United Kingdom,0.78,2011-04,2011-02,2,UK
540185,21985,PACK OF 12 HEARTS DESIGN TISSUES,24,05-01-11 13:41,0.29,14653,United Kingdom,6.96,2011-01,2011-01,0,UK
548664,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,01-04-11 14:45,2.95,14911,EIRE,17.7,2011-04,2010-12,4,International
547539,22928,YELLOW GIANT GARDEN THERMOMETER,4,23-03-11 15:19,5.95,16943,United Kingdom,23.8,2011-03,2011-01,2,UK
559665,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,11-07-11 13:35,2.95,12556,Spain,2.95,2011-07,2011-07,0,International
550478,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,18-04-11 14:01,3.75,15755,United Kingdom,15,2011-04,2011-04,0,UK
566869,23200,JUMBO BAG PEARS,10,15-09-11 13:20,2.08,13658,United Kingdom,20.8,2011-09,2011-05,4,UK
553661,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,12,18-05-11 11:59,2.1,13572,United Kingdom,25.2,2011-05,2011-05,0,UK
547083,21068,VINTAGE BILLBOARD LOVE/HATE MUG,2,20-03-11 15:21,1.25,15452,United Kingdom,2.5,2011-03,2011-03,0,UK
570179,21790,VINTAGE SNAP CARDS,12,07-10-11 14:27,0.85,17509,United Kingdom,10.2,2011-10,2011-10,0,UK
563937,21137,BLACK RECORD COVER FRAME,4,22-08-11 9:10,3.75,18204,United Kingdom,15,2011-08,2011-05,3,UK
